cellID	geneID	regionID	x	y	z	seeds	intensity	spot_id
111	Col26a1	112	172.9087	87.8891	8.0000	4	721	10906
103	Popdc2	1437	68.9113	78.7093	8.0000	3	814	54500
254	Irx1	204	197.5142	157.7767	8.0000	4	455	33567
42	Krt18	303	180.5654	161.2657	20.0000	4	592	86643
69	Cavin3	225	55.1202	26.1594	8.0000	3	1269	6309
61	Foxf1	81	51.2733	181.9372	8.0000	3	1089	22054
261	Smarcd3	366	204.2619	118.5110	8.0000	4	1493	58933
42	Ezh1	22	88.1208	195.2412	20.0000	4	2028	79880
134	Popdc2	308	90.7921	20.7669	8.0000	3	642	53371
111	Tmem108	545	107.4939	39.6145	8.0000	4	89	68241
146	Mcl1	186	94.7991	51.8707	8.0000	4	1690	41284
42	Hcn4	261	109.1281	219.4677	20.0000	4	1964	84206
123	Myh9	261	82.7724	44.0014	8.0000	4	558	43824
114	Rgl1	394	69.0040	206.7453	8.0000	3	280	56175
7	Wnt5a	167	19.4161	127.9643	8.0000	3	335	73008
42	Irx3	10	49.6679	119.3558	20.0000	3	486	85193
42	Ahnak	306	49.5277	119.2129	20.0000	4	459	74084
111	Ttn	1900	82.9543	162.1914	8.0000	5	687	70402
7	Acvr2a	4	27.7305	136.3136	8.0000	3	1829	162
55	Col1a1	1298	50.1817	220.5155	8.0000	4	239	10271
192	Ttn	1869	154.1673	45.0833	8.0000	4	563	70371
111	Wisp1	96	162.7791	207.2071	8.0000	3	1479	72277
42	Arhgdib	14	217.3717	162.6451	20.0000	4	2033	74279
74	Nr2f1	81	98.7175	212.3282	20.0000	4	543	89628
238	Wnt3	30	195.3585	57.9231	8.0000	3	1691	72731
69	Ttn	1354	86.9005	181.3282	20.0000	4	1734	99052
111	Plvap	311	80.9188	95.9760	8.0000	3	1331	50850
111	F2rl2	21	110.1645	47.3411	8.0000	3	234	19986
47	Irx2	38	57.3932	63.0998	20.0000	4	576	85118
7	Msx2	12	26.9817	138.2773	8.0000	4	1021	43323
218	Tcf7l1	134	171.1706	155.0508	8.0000	4	278	64516
99	Furin	857	63.3366	103.5537	8.0000	4	1846	23089
111	Rab27b	31	180.2759	53.9353	8.0000	3	1942	55609
42	Snai1	59	95.5028	177.1079	20.0000	3	1027	94160
236	Col4a1	950	189.1131	197.2911	8.0000	4	649	12062
74	Dnmt3a	200	60.2159	209.9573	8.0000	4	485	14491
42	Kmt2d	62	139.8353	167.4719	20.0000	3	1992	86129
16	Tagln	60	40.1307	32.9246	20.0000	3	776	94867
79	Eed	45	67.1117	57.7510	8.0000	4	1915	15796
244	Kmt2d	447	192.3001	180.7579	8.0000	3	1486	36935
225	Col4a1	119	175.0100	96.6903	8.0000	3	449	11231
114	Setd1a	76	79.4466	203.1992	8.0000	4	611	56664
111	Elf5	31	177.6628	108.3844	8.0000	4	1427	16035
2	Col1a1	712	16.0485	28.2948	8.0000	3	260	9685
14	Marcks	75	35.5868	65.8887	20.0000	3	625	87688
22	Irx3	135	30.7955	24.1796	8.0000	4	1829	34132
197	Rhoj	71	149.5073	149.1734	8.0000	3	836	56251
12	Hand1	106	32.9107	82.9941	20.0000	4	783	83286
273	Nrp1	11	208.1153	210.8620	8.0000	4	619	47362
111	Meis1	83	210.9315	42.7760	8.0000	3	730	41772
63	Lin28a	751	59.0372	192.9473	8.0000	4	366	39629
43	Gng3	10	47.3297	156.7554	8.0000	3	1315	27408
124	Tet1	40	79.3965	171.6656	8.0000	4	2024	65838
20	Jarid2	44	27.0574	3.0734	8.0000	4	1592	34835
276	Irx2	29	213.7861	4.2734	8.0000	4	869	33815
27	Dlk1	1	29.6171	11.6260	8.0000	4	323	13368
30	Cdh2	292	53.2514	94.7946	20.0000	4	530	76577
42	Ttn	1613	184.4721	165.1203	20.0000	4	1862	99311
111	Eng	1109	80.5354	94.3094	8.0000	4	1906	17284
42	Hand1	293	57.0419	120.7940	20.0000	4	405	83473
12	Tead2	324	38.3200	78.2786	20.0000	4	465	96686
42	Tead2	261	45.9438	98.0121	20.0000	4	794	96623
7	Kmt2b	261	34.6903	140.9388	8.0000	3	1054	36260
42	Tagln	567	65.2385	125.0600	20.0000	3	434	95374
264	Ahnak	329	210.7561	176.6554	8.0000	4	517	679
160	Gjb5	35	113.9411	78.3765	8.0000	3	1886	27040
37	Krt18	769	32.7058	62.1587	8.0000	4	266	37843
110	Bmp7	38	74.0291	85.9159	8.0000	3	859	5364
114	Ttn	469	78.7787	204.5506	8.0000	4	1755	68971
42	Thbs1	17	152.7877	194.9677	20.0000	4	391	97189
42	Myh9	987	52.6559	35.2058	8.0000	4	790	44550
33	Kmt2b	282	35.2315	16.3991	8.0000	4	471	36281
47	Lin28a	647	40.3185	75.9778	8.0000	4	575	39525
111	Tagln	1864	185.7691	86.5674	8.0000	4	425	63220
27	Hand1	1004	28.0471	3.1993	8.0000	4	410	29231
2	Pecam1	57	23.0969	64.3584	8.0000	3	1077	49693
89	Gfi1	32	60.0322	193.5516	8.0000	3	906	26839
111	Irx1	70	65.6080	110.8494	8.0000	3	1679	33433
125	Tet2	99	87.8408	46.8816	8.0000	4	622	66000
100	Tagln	892	204.9001	199.3626	20.0000	4	1956	95699
42	Nrp1	126	182.2879	198.0608	20.0000	3	1773	89759
261	Ezh2	69	210.1502	122.8829	8.0000	3	257	19297
42	Fzd2	50	60.9544	122.1755	20.0000	4	1780	81344
41	Eng	82	48.8439	22.2734	8.0000	4	1479	16257
119	Cdh5	406	77.7955	103.6517	8.0000	4	579	8112
190	Cbfa2t3	249	149.1583	177.5517	8.0000	4	902	6573
47	Ahnak	368	42.8557	65.3346	8.0000	4	367	718
48	Kmt2d	48	59.8033	107.7382	20.0000	4	1663	86115
255	Shh	18	199.3463	84.2941	8.0000	3	851	58241
20	Furin	738	23.1664	0.8363	8.0000	3	632	22970
111	Tmem108	182	140.8667	2.9088	8.0000	3	214	67878
92	Podxl	574	187.1776	160.2350	20.0000	3	294	91447
224	Eng	267	176.9592	89.7427	8.0000	4	830	16442
40	Col1a1	245	42.6619	109.9306	8.0000	5	308	9218
22	Spi1	12	30.2452	17.6825	8.0000	3	1961	60878
111	Hand2	639	75.2053	12.8963	8.0000	4	1913	29939
251	Ttn	1130	196.7873	217.4318	8.0000	4	1981	69632
150	Kdr	347	98.0309	61.8369	8.0000	3	1779	35746
25	Hand1	979	24.7226	76.3826	8.0000	3	392	29206
111	Gata4	952	160.3755	38.4589	8.0000	4	1761	25280
42	Ezh1	14	47.6710	93.5516	20.0000	3	1924	79872
93	Gata4	414	65.5648	97.7233	8.0000	4	262	24742
111	Cpm	26	198.2294	98.9720	8.0000	4	403	13007
89	Dlk1	319	58.6156	196.0817	8.0000	3	388	13686
107	Popdc2	297	204.6546	203.5974	20.0000	3	483	91777
40	Tet3	96	58.3382	163.8517	20.0000	3	1930	96986
41	Tagln	1503	50.6931	16.8971	8.0000	3	645	62859
281	Podxl	1172	216.7105	196.0948	8.0000	3	222	52779
31	Ahnak	80	58.6906	138.3637	20.0000	4	298	73858
111	Hapln1	66	142.5788	188.5322	8.0000	4	1899	30079
111	Hand1	421	82.3446	190.2332	8.0000	4	472	28648
57	Bmp2	216	53.5743	109.2277	8.0000	3	1866	4971
49	Axin2	55	42.4827	166.9556	8.0000	3	446	3201
90	Lin28a	472	183.9694	178.0247	20.0000	3	516	87500
134	Sfmbt2	7	89.3603	32.8431	8.0000	3	1568	57597
2	Marcks	386	12.5135	108.4061	8.0000	4	1505	40769
7	Itga3	187	39.6347	200.1186	8.0000	3	540	34697
111	Isl1	24	140.6854	1.6906	8.0000	3	460	34499
50	Bmp2	228	43.3013	194.9035	8.0000	3	366	4983
111	Popdc2	1467	136.3003	25.2647	8.0000	3	1704	54530
111	Fgfr1	163	83.3992	160.0560	8.0000	4	645	20494
57	Dnmt3a	267	56.3629	105.1733	8.0000	4	1915	14558
10	Hand1	333	34.1172	14.0766	20.0000	3	900	83513
82	Marcks	146	57.6742	100.3063	8.0000	3	237	40529
111	Ezh1	146	89.4045	63.8830	8.0000	3	1445	19185
111	Nid1	538	149.0213	192.4877	8.0000	4	773	46359
101	Ttn	68	198.8913	207.8646	20.0000	3	1637	97766
42	Fezf1	9	43.1493	48.6860	8.0000	3	1836	20094
23	Tagln	1106	25.8669	51.5980	8.0000	4	1220	62462
30	Ramp2	116	30.3173	127.2039	8.0000	3	1314	55744
40	Tet3	173	73.3807	164.2771	20.0000	3	1582	97063
192	Ttn	1549	145.7498	45.3200	8.0000	4	1248	70051
165	Ets1	362	129.1051	160.0467	8.0000	4	1571	18911
51	Mcl1	164	39.7201	97.0540	8.0000	3	1874	41262
49	Col1a1	1217	47.3234	166.5191	8.0000	3	135	10190
111	Ets1	26	161.2851	128.3100	8.0000	4	631	18575
111	Six3	11	92.5712	73.7251	8.0000	3	721	58465
114	Tead2	337	75.2105	204.4276	8.0000	4	1967	65257
256	Hand2	707	196.3145	61.6044	8.0000	4	1562	30007
157	Dppa2	10	106.7076	209.9638	8.0000	3	750	15343
111	Nebl	588	216.1110	110.6041	8.0000	4	1986	45636
111	Plvap	974	167.0810	89.7519	8.0000	3	963	51513
286	Popdc2	131	216.9343	32.6582	8.0000	4	1710	53194
157	Thbs1	232	107.4490	210.9480	8.0000	4	1430	67058
262	Meis2	60	202.5540	15.4040	8.0000	3	1193	42079
111	Tbx5	367	146.3560	18.9077	8.0000	4	1944	64188
115	Tet3	99	210.2818	200.6060	20.0000	3	1045	96989
42	Bmp7	139	156.9732	47.6146	20.0000	4	713	75837
178	Emcn	109	135.8450	101.3216	8.0000	4	455	16148
291	Myh9	1399	223.4654	108.5921	8.0000	3	1116	44962
119	Cdh5	578	75.7347	104.3916	8.0000	3	707	8284
151	Popdc2	274	104.4147	215.6350	8.0000	4	611	53337
81	Eng	1201	56.8074	27.6177	8.0000	4	1671	17376
111	Ets1	315	139.1632	220.5221	8.0000	4	1794	18864
253	Gata4	78	196.2213	169.8901	8.0000	3	727	24406
278	Pim2	48	215.5405	168.1032	8.0000	3	632	50188
111	Gata3	25	95.8323	106.2954	8.0000	4	1516	24245
26	Wisp1	1	58.5741	50.0853	20.0000	3	532	99951
268	Gata4	934	211.3351	44.9019	8.0000	4	237	25262
129	Setd2	114	219.6198	164.7326	20.0000	3	1137	93119
92	Podxl	563	185.7372	162.7953	20.0000	4	649	91436
79	Bmp5	58	64.9668	59.5205	8.0000	3	968	5234
42	Pcgf3	58	184.6717	135.1535	20.0000	3	390	90228
242	Gata4	236	186.7596	146.1646	8.0000	3	689	24564
42	Ahnak	204	153.0721	45.9653	20.0000	4	352	73982
282	Cldn4	44	213.3278	43.9629	8.0000	4	1167	8673
42	Ttn	1612	103.2470	217.8980	20.0000	4	451	99310
111	Fam181b	73	71.3801	166.3020	8.0000	3	999	20076
111	Bmp7	150	151.9463	54.0917	8.0000	3	1785	5476
149	Ets1	111	102.2776	206.4297	8.0000	3	724	18660
7	Kmt2d	380	39.5749	213.7862	8.0000	3	944	36868
88	Tjp2	178	64.4489	152.9797	8.0000	3	1862	67581
111	Col4a1	1187	82.4931	113.2287	8.0000	3	1392	12299
9	Gpc4	313	6.0124	112.5138	8.0000	3	768	27828
111	Alx1	24	135.9826	24.1713	8.0000	3	1309	1534
166	Cbfa2t3	103	120.6911	216.0015	8.0000	4	1514	6427
111	Furin	522	144.1366	58.3738	8.0000	3	687	22754
22	Bmp7	164	26.8966	21.0563	8.0000	6	1369	5490
103	Gata5	538	68.5774	87.1270	8.0000	4	840	26032
99	Setd1a	59	198.5449	224.1287	20.0000	4	476	92803
42	Twist2	50	54.0073	51.8774	8.0000	3	788	71284
13	Col4a1	1090	21.3995	11.2468	8.0000	4	449	12202
111	Hand2	596	184.7178	120.0296	8.0000	4	1255	29896
134	Dll1	106	89.2508	20.3429	8.0000	3	635	14195
42	Fgfr2	56	199.8792	43.3419	20.0000	3	1932	80509
98	Notch1	77	71.8827	71.4480	8.0000	4	822	46787
98	Tcf7l1	255	65.3865	68.3170	8.0000	3	659	64637
111	Hand2	581	210.8119	94.7936	8.0000	3	954	29881
42	Hcn4	323	48.1132	33.2548	8.0000	3	370	31440
37	Hsf1	47	53.9007	56.1985	20.0000	4	1776	84643
31	Hand2	108	33.7329	30.0956	8.0000	4	1376	29408
111	Gjb5	34	110.9935	75.2532	8.0000	3	646	27039
154	Erg	1	101.8478	66.8836	8.0000	3	926	18181
111	Fli1	83	159.9091	204.7516	8.0000	3	399	21420
80	Atp1b1	295	142.2202	37.4573	20.0000	4	400	74691
42	Dnmt3a	412	174.6263	162.2785	20.0000	4	2031	78783
110	Ets1	49	77.6037	99.1655	8.0000	4	1306	18598
290	Podxl	625	219.5198	55.6873	8.0000	3	366	52232
278	Gata4	589	222.1553	166.7516	8.0000	4	1094	24917
44	Hcn4	352	48.0852	82.8084	8.0000	4	704	31469
111	Marcks	571	111.6157	79.2527	8.0000	4	1895	40954
141	Irx1	275	91.0081	185.3887	8.0000	3	1306	33638
32	Popdc2	243	31.8387	106.4909	8.0000	3	484	53306
111	Atp1b1	8	172.3156	38.3516	8.0000	4	1932	2247
2	Ahnak	11	24.1982	58.4993	8.0000	3	220	361
128	Tead2	311	223.3212	200.8522	20.0000	5	325	96673
134	Dll1	84	88.2367	27.8541	8.0000	3	882	14173
45	Axin2	156	38.9187	126.3069	8.0000	3	1878	3302
55	Nid1	507	47.1019	211.7730	8.0000	3	729	46328
200	Thbs1	291	148.8257	198.7670	8.0000	4	1415	67117
42	Gmpr	78	184.1161	202.7670	20.0000	5	1443	82799
254	Krt18	219	221.3236	154.7268	8.0000	4	1022	37293
276	Kmt2d	315	214.9233	3.6351	8.0000	4	1894	36803
111	Prdm1	12	77.7008	141.4234	8.0000	4	705	54905
94	Bambi	279	62.3583	126.5083	8.0000	4	988	4018
2	Krt18	667	25.2499	84.1733	8.0000	3	1872	37741
269	Wnt8a	3	212.8080	188.8509	8.0000	3	719	73086
247	Hand2	111	196.4570	193.2272	8.0000	4	1653	29411
42	Ttn	991	71.8232	136.4401	20.0000	3	733	98689
132	Wnt2	68	224.1301	197.9756	20.0000	3	659	100061
49	Ttn	918	58.7213	140.8194	20.0000	4	476	98616
111	Sox4	30	173.9899	219.5111	8.0000	3	262	60192
76	Ahnak	738	57.5102	215.3394	8.0000	4	302	1088
111	Eng	555	159.6125	128.1299	8.0000	4	1661	16730
117	Fgfr2	129	211.8077	180.3157	20.0000	3	555	80582
157	Pecam1	38	118.0374	211.0971	8.0000	4	260	49674
14	Foxa2	10	28.4879	30.4148	8.0000	4	706	21588
111	Hcn4	214	82.6023	142.8254	8.0000	3	1815	31331
111	Krt18	70	133.4778	21.2316	8.0000	4	237	37144
111	Cd8a	18	164.3481	117.5569	8.0000	3	1946	6938
34	Col1a1	90	55.9577	149.0058	20.0000	4	444	76988
12	Bak1	153	42.9941	86.2154	20.0000	4	444	75070
111	Tead2	300	114.1000	112.0987	8.0000	4	350	65220
111	Nid1	406	102.2726	34.0271	8.0000	4	947	46227
111	Podxl	133	190.8132	15.8359	8.0000	4	1347	51740
172	Col4a1	465	140.2524	18.2822	8.0000	3	1888	11577
128	Soat2	46	78.7873	212.0778	8.0000	3	1337	59682
47	Dnmt3b	30	69.7926	60.3888	20.0000	4	581	78822
55	Gata4	286	71.9664	159.6240	20.0000	4	1702	81913
124	Furin	544	83.5715	171.8113	8.0000	4	1928	22776
23	Ahnak	497	26.6602	57.5973	8.0000	4	294	847
94	Prrx2	80	192.2208	175.2665	20.0000	4	309	92362
31	Furin	357	31.7648	30.8729	8.0000	4	236	22589
111	Cdh5	564	122.6292	200.6647	8.0000	4	869	8270
2	Efna5	18	10.2379	101.9856	8.0000	3	351	15899
184	Jarid2	284	142.8248	25.7420	8.0000	4	729	35075
103	Spry4	88	76.2767	80.3081	8.0000	3	365	60972
72	Hand1	350	60.3371	75.1711	8.0000	3	395	28577
154	Kmt2d	289	102.6124	67.0896	8.0000	4	1417	36777
42	Irx1	102	96.6820	185.7986	20.0000	4	437	84964
94	Mef2c	89	67.7960	127.2869	8.0000	3	1999	41575
105	Meis1	153	67.3881	53.0802	8.0000	3	1017	41842
213	Fgfr1	134	166.4379	59.5977	8.0000	4	405	20465
120	Pdgfra	61	220.1499	187.8190	20.0000	3	1947	90436
192	Nebl	372	144.4531	44.4748	8.0000	3	672	45420
73	Smarcd3	232	49.5363	65.1756	8.0000	4	682	58799
125	Col1a2	472	78.1142	50.3197	8.0000	3	607	10778
14	Setd1b	94	36.9410	70.9166	20.0000	3	626	92988
42	Col4a1	308	183.1808	168.6101	20.0000	4	291	77565
7	Rhoj	4	31.0622	37.7586	20.0000	3	1011	92680
40	Col4a1	213	68.9096	161.7757	20.0000	4	371	77470
111	Fst	23	200.5362	10.1476	8.0000	3	1994	22196
97	Kmt2d	66	194.0733	186.3733	20.0000	4	1874	86133
42	Gata6	63	67.0157	126.1813	20.0000	4	1748	82403
47	Kmt2b	121	67.2762	63.1501	20.0000	6	717	86019
111	Ezh1	89	112.9368	76.4584	8.0000	5	632	19128
203	Ttn	579	152.9625	41.7827	8.0000	3	1584	69081
158	Cbfa2t3	201	122.4079	224.5528	8.0000	4	1803	6525
111	Hcn4	23	128.0569	41.5611	8.0000	4	201	31140
234	Ttn	882	179.4024	187.3766	8.0000	3	533	69384
238	Foxc2	58	189.7895	55.2047	8.0000	4	45	21721
42	Ttn	639	56.3574	112.7998	20.0000	4	791	98337
111	Lin28a	244	132.7692	159.2534	8.0000	4	1493	39122
80	Bambi	421	57.6635	181.2921	8.0000	4	219	4160
281	Gata4	209	219.5817	189.8893	8.0000	3	719	24537
137	Tcf7l1	399	89.1035	205.7397	8.0000	4	1853	64781
110	Marcks	353	77.2974	89.9830	8.0000	4	948	40736
42	Wdr5	33	62.1189	50.1720	20.0000	3	575	99904
42	Ttn	1088	48.4135	49.7665	8.0000	4	404	69590
37	Ahnak	225	36.5792	58.3771	8.0000	4	474	575
2	Col1a1	1149	9.5245	108.3860	8.0000	4	387	10122
111	Hemgn	24	183.1689	101.5714	8.0000	4	184	31627
100	Fgf17	14	72.6094	23.1992	8.0000	4	547	20219
238	En1	12	189.8501	55.8361	8.0000	3	1732	16162
111	Gata3	49	68.6758	155.9712	8.0000	3	458	24269
283	Tead2	643	223.1333	130.8915	8.0000	4	1973	65563
35	Ahnak	534	38.0303	105.7044	8.0000	4	783	884
28	Popdc2	613	54.8626	82.3937	20.0000	3	601	92093
73	Tagln	328	50.7807	72.7914	8.0000	3	1974	61684
111	Epha5	4	215.6340	37.6268	8.0000	4	1267	18094
81	Tead2	389	55.5855	28.0728	8.0000	3	1915	65309
42	Tjp2	115	188.4611	205.7649	20.0000	4	1673	97454
42	Irx1	80	55.0948	41.7879	8.0000	4	2011	33443
42	Rhoj	11	70.4040	87.3202	20.0000	3	2001	92687
254	Col4a1	1242	199.3892	157.2747	8.0000	3	399	12354
264	Ep300	329	203.8079	166.6645	8.0000	3	481	17817
158	Tead2	731	119.3687	216.4480	8.0000	3	1133	65651
277	Atp1b1	121	213.5439	8.3011	8.0000	4	445	2360
94	Popdc2	555	194.6008	178.0987	20.0000	3	605	92035
91	Myh9	1396	58.9116	21.0024	8.0000	5	855	44959
42	Kmt2d	42	140.9827	224.4909	20.0000	4	483	86109
118	Col1a2	223	75.2943	5.3826	8.0000	3	308	10529
2	Postn	135	9.6038	12.0120	8.0000	4	1341	54684
42	Ttn	1602	58.5937	107.8765	20.0000	4	1781	99300
111	Lyl1	5	104.3183	30.1709	8.0000	4	1522	40150
288	Cpm	45	215.9215	208.1474	8.0000	4	1066	13026
64	Hcn4	18	75.4467	182.8860	20.0000	4	589	83963
111	Hoxb6	53	192.0943	82.3704	8.0000	3	1795	32285
111	Nr1d1	34	77.1061	63.6424	8.0000	4	277	47174
252	Tagln	681	195.0928	127.6202	8.0000	4	1936	62037
109	Lin28a	527	71.0106	175.8978	8.0000	4	292	39405
166	Thbs1	315	119.0071	210.0052	8.0000	4	271	67141
111	Setd1b	152	100.7766	27.1322	8.0000	3	474	57143
111	Hapln1	373	202.7561	95.0863	8.0000	4	1854	30386
58	Gata4	195	74.8997	145.1097	20.0000	4	484	81822
218	Ttn	1383	166.7253	157.5336	8.0000	3	2022	69885
111	Furin	543	183.3079	23.7365	8.0000	3	183	22775
14	Myh9	17	17.3749	31.3205	8.0000	4	430	43580
47	Tagln	150	46.1182	73.3964	8.0000	4	1707	61506
42	Ttn	930	185.2606	202.0914	20.0000	4	474	98628
281	Fgf10	22	216.3440	185.2302	8.0000	3	1961	20138
42	Mef2c	10	67.8566	88.2676	20.0000	4	676	87816
7	Gata3	23	28.3277	137.8716	8.0000	3	1966	24243
26	Smarcd3	140	56.6761	51.3885	20.0000	4	567	93771
85	Fgfr1	122	181.3997	172.5446	20.0000	4	1651	80369
125	Notch1	195	83.5549	56.5696	8.0000	3	1484	46905
78	Pecam1	16	61.0274	125.5740	8.0000	3	292	49652
111	Bak1	189	180.9626	91.9188	8.0000	4	552	3542
123	Eng	864	87.1873	37.1427	8.0000	4	663	17039
111	Hapln1	984	125.9277	91.2790	8.0000	4	892	30997
219	Podxl	106	169.0531	157.7067	8.0000	3	1456	51713
5	Col1a1	535	13.6385	127.9858	8.0000	3	595	9508
12	Postn	226	14.0933	12.7796	8.0000	4	327	54775
107	Mpl	2	200.0720	206.0310	20.0000	4	1819	88273
42	Dnmt3a	293	213.5012	171.1994	20.0000	4	2007	78664
11	Tbx3	82	10.6409	6.2682	8.0000	3	134	63617
141	Tbx5	200	89.6498	179.9069	8.0000	3	1998	64021
100	Gata4	321	68.9085	23.4903	8.0000	3	707	24649
287	Sfrp5	184	223.2327	197.7078	8.0000	3	1549	58069
7	Smim1	75	46.6354	181.0098	8.0000	3	1374	59216
276	Ttn	698	216.9816	4.1208	8.0000	4	435	69200
38	Prrx2	325	35.1575	2.0678	8.0000	4	1992	55330
111	Tead2	738	97.2652	33.0843	8.0000	3	305	65658
243	F2r	170	194.0576	214.5950	8.0000	4	338	19524
27	Pim2	17	52.5812	60.8036	20.0000	4	571	90590
67	Bmp7	10	87.0857	216.4335	20.0000	4	726	75708
42	Hand1	54	181.3096	221.0087	20.0000	4	2033	83234
101	Tagln	417	72.9205	38.0316	8.0000	3	130	61773
43	Cd34	14	60.4756	87.9494	20.0000	4	849	76246
18	Usp28	159	45.1740	8.9895	20.0000	3	1739	99734
91	Bak1	185	63.2505	21.2233	8.0000	4	717	3538
111	Sox17	32	151.5859	211.2601	8.0000	3	2036	59932
281	Cntfr	55	214.4646	197.9465	8.0000	4	1985	8915
46	Lin28a	522	42.3169	25.4035	8.0000	4	898	39400
111	Sfrp1	28	82.4971	142.3702	8.0000	3	712	57651
111	Atp1b1	231	188.9627	64.4627	8.0000	3	1643	2470
111	Smim1	40	88.6849	169.2338	8.0000	3	424	59181
252	Pdgfa	81	194.6635	133.9100	8.0000	4	1431	49383
42	Hand1	1012	54.9756	41.7075	8.0000	4	553	29239
278	Tmem108	168	215.7416	162.1261	8.0000	3	854	67864
11	Furin	11	44.6622	27.3925	20.0000	4	406	80968
72	Nrp1	183	52.9854	79.1054	8.0000	4	2031	47534
180	Fzd2	374	136.5731	174.3160	8.0000	4	379	23763
7	Fgfr2	191	25.2785	126.3433	8.0000	4	657	20933
30	Hapln1	9	55.8012	95.3568	20.0000	4	513	83793
42	Smim1	4	62.2340	181.1444	20.0000	4	566	93923
111	Adora2b	35	86.4585	197.8319	8.0000	4	772	266
101	Perp	160	75.3214	45.3093	8.0000	4	1640	50116
110	Popdc2	39	202.4488	191.5862	20.0000	3	927	91519
236	Setd1a	389	186.7904	196.4285	8.0000	4	1256	56977
113	Cyp26a1	34	69.3321	223.7255	8.0000	4	1275	13298
99	Tead2	359	211.4990	219.5306	20.0000	3	424	96721
111	Ttn	2503	120.9056	5.0140	8.0000	4	694	71005
42	Nebl	42	204.0689	172.3233	20.0000	3	517	89023
22	Gata6	429	24.6828	24.2691	8.0000	4	1524	26487
22	Tmem119	30	33.7997	26.5909	8.0000	3	523	68285
244	Tagln	1701	198.3551	179.6655	8.0000	5	440	63057
129	Tead2	292	221.0787	164.7223	20.0000	4	643	96654
111	Alx1	21	213.7177	92.4864	8.0000	4	499	1531
111	Axin2	14	182.1468	54.6531	8.0000	3	448	3160
111	Eng	1142	211.4930	88.6102	8.0000	3	1354	17317
111	Popdc2	1399	144.1526	14.3163	8.0000	3	354	54462
111	Irx1	276	78.9853	143.2872	8.0000	4	1359	33639
111	Arhgdib	86	169.7274	90.3098	8.0000	3	353	1888
111	Gngt2	50	181.1939	95.3640	8.0000	3	1853	27501
146	Kdr	58	100.8479	46.7998	8.0000	5	1612	35457
82	Atp1b1	55	152.0520	45.3218	20.0000	4	1727	74451
111	Fst	19	163.7998	221.4003	8.0000	4	1945	22192
42	Msx2	43	76.2997	198.1626	20.0000	4	717	88433
64	Jarid2	67	85.6478	183.3895	20.0000	3	849	85458
258	Ttn	1067	198.4822	58.0248	8.0000	4	706	69569
127	Suz12	60	217.9505	128.0789	20.0000	3	369	94736
111	Cavin3	77	87.5887	170.7850	8.0000	3	1431	6161
129	Ep300	240	220.6954	167.2178	20.0000	3	2040	79619
74	Col1a1	1111	56.2913	199.0701	8.0000	5	253	10084
82	Plvap	627	59.3888	100.1774	8.0000	6	652	51166
57	Ttn	1105	54.8936	106.9936	8.0000	3	1941	69607
241	Smarcd3	494	192.0293	132.2101	8.0000	4	569	59061
111	Efna5	95	90.7855	16.3935	8.0000	3	631	15976
230	Eng	1055	182.3815	115.1635	8.0000	5	614	17230
282	Gata5	501	211.8147	46.1019	8.0000	3	1437	25995
111	Ovol2	45	164.3281	198.8141	8.0000	3	1478	48124
49	Dlk1	442	44.1663	170.6861	8.0000	4	412	13809
20	Podxl	473	47.6257	66.1662	20.0000	3	524	91346
91	Myh9	327	185.8813	129.8078	20.0000	3	338	88794
42	Notch1	49	124.8091	218.8227	20.0000	4	1863	89516
22	Cdx1	38	32.3026	18.2608	8.0000	3	2042	8372
257	Gata5	186	201.1044	43.0675	8.0000	3	1247	25680
111	Bmp7	91	188.3014	13.4212	8.0000	4	1707	5417
151	Nid1	421	105.9586	222.0413	8.0000	3	1940	46242
111	Meis2	289	216.0627	56.4452	8.0000	4	896	42308
55	Col1a1	1326	47.1524	211.3723	8.0000	3	231	10299
111	Nid1	394	94.4026	5.8038	8.0000	4	1670	46215
272	Furin	131	213.2618	206.8329	8.0000	4	1260	22363
81	Kdr	111	65.2258	31.0441	8.0000	4	440	35510
53	Hoxa1	25	64.8801	76.6774	20.0000	3	1996	84357
59	Vcam1	5	49.7850	128.0128	8.0000	8	552	71675
111	Nrp1	201	165.4529	213.8088	8.0000	3	1772	47552
170	Dnmt3a	66	125.0748	222.4046	8.0000	4	521	14357
53	Col1a1	808	40.6469	146.7725	8.0000	4	159	9781
42	F2r	9	207.3567	90.7392	20.0000	3	639	79973
42	Atp1b1	164	219.9112	14.4014	20.0000	4	628	74560
20	Fgf5	31	44.8646	73.5290	20.0000	3	1912	80247
111	Hapln1	136	163.3002	119.3985	8.0000	4	415	30149
275	Zfp444	59	208.0200	221.9073	8.0000	4	495	73206
280	Col4a1	1176	212.9631	123.6517	8.0000	3	456	12288
252	Tbx1	38	198.7183	136.1109	8.0000	3	848	63526
111	Hand1	227	96.0101	193.7507	8.0000	4	1767	28454
106	Icam2	36	202.3726	127.7888	20.0000	7	927	84767
123	Zfp57	34	84.6018	35.7631	8.0000	4	1961	73315
111	Irx2	182	93.6587	149.4697	8.0000	4	121	33968
63	Popdc2	539	77.1998	150.9353	20.0000	3	304	92019
42	Adora2b	4	158.9419	183.2289	20.0000	4	1957	73736
121	Sox4	123	74.0385	69.0819	8.0000	4	2020	60285
115	Dlk1	5	213.3072	199.8331	20.0000	4	1939	78102
